former_title,former_section,new_section_text
16,1(15) (last sentence),11128
16,1(15) (related to service less last sentence),11127
16,1(16) (related to traffic less (b)),11124
16,1(16) (related to service less (b)),11127
16,1(16)(b),11125
16,1(17)(a) (1st sentence),11121
16,1(17)(a) (last sentence less proviso),11901
16,1(17)(a) (last sentence proviso),10501
16,1(17)(b),11907
16,"1(18)(a), (b)",10901
16,1(18)(c),10902
16,1(18)(d),10907
16,1(18)(e) (related to action by the Attorney General),11703
16,1(18)(e) (related to Commission action),11702
16,1(18)(e),11901
16,1(18)(e) (related to State enforcement),11505
16,1(19)–(22),Rep.
16,1 note,10711
16,1a(1) (1st sentence),10903
16,1a(1) (less 1st and last sentences),10904
16,1a(1) (last sentence),10907
16,"1a(2), (3)",10904
16,1a(4),10903
16,1a(5),10904
16,"1a(6), (7)",10905
16,1a(8),Rep.
16,1a(9) (related to Commission action),11702
16,1a(9) (related to action by the Attorney General),11703
16,1a(9) (last sentence),11901
16,1a(9) (related to State enforcement),11505
16,1a(10),10906
16,1a(11),10905
16,2,10741
16,3(1),10741
16,3(1a),Rep.
16,3(2) (1st sentence),10743
16,3(2) (less 1st sentence),10744
16,3(3),10744
16,"3(4) (1st sentence 2d cl., 2d sentence related to standards)",10701
16,"3(4) (less 1st sentence 2d cl., and 2d sentence related to facilities)",10742
16,3(5),11103
16,4,10726
16,5(1) (words between semicolon and 1st colon),11914
16,5(1) (less words between semicolon and 1st colon),11342
16,5(2)(a),11343
16,5(2)(b)–(e),11344
16,5(2)(f),11347
16,"5(2)(g), (h)",11345
16,5(3)(a)–(e),11346
16,5(3)(f) (last sentence),11346
16,5(3)(f) (less last sentence),11350
16,5(3)(g),11346
16,5(4),11348
16,5(5)–(7),11343
16,5(8) (last sentence),11912
16,5(8) (less last sentence),11701
16,5(9),11702
16,5(10),11351
16,5(11),11343
16,5(12),11341
16,5(13),Rep.
16,5(14),11343
16,5(15) (words after semicolon),11914
16,5(15) (less words after semicolon),11321
16,"5(16), (17)",11321
16,5a,Rep.
16,"5b, 5c",10706
16,6(1),10762
16,6(2),10765
16,"6(3), (4)",10762
16,6(5),10764
16,6(6),10762
16,6(7),10761
16,6(8),11128
16,6(9),10762
16,6(10),11901
16,6(11),10503
16,6(12),10765
16,7,10745
16,"8, 9",11705
16,10(1),11914
16,10(2)–(4),11904
16,11,10301
16,12(1)(a) (less 2d sentence words after semicolon and last sentence words after 1st semicolon and before last semicolon),10321
16,12(1)(a) (words after semicolon in 2d sentence),10311
16,12(1)(a) (last sentence less words before 1st semicolon and after last semicolon),11703
16,12(1)(b),10505
16,12(2)–(7),10321
16,13(1),11701
16,13(2) (last sentence),11502
16,13(2) (less last sentence),11701
16,13(3),11502
16,"13(4), (5)",11501
16,13(6),10326
16,13a(1),10908
16,13a(2),10909
16,"14(1), (2)",10310
16,14(3) (last sentence),10311
16,14(3) (less last sentence),10310
16,15(1),10704
16,15(2),10324
16,"15(3), (4)",10705
16,15(5),10748
16,15(6),10705
16,15(7),10708
16,15(8),10707
16,15(9),10709
16,15(10),10763
16,15(11),11710
16,15(12),10763
16,"15(13), (14)",11910
16,15(15),10747
16,15(16),10321
16,15(17),10727
16,15(18),10728
16,15(19),10729
16,15a(1)–(5),10704
16,"15a(6), 15b",Rep.
16,"16(1), (2)",11705
16,"16(3)(c), (g)",11705
16,16(3)(h),Rep.
16,"16(3) (less (c), (g), and (h))",11706
16,16(4),11705
16,16(5),10329
16,16(6),10324
16,16(7),11914
16,16(8)–(10),11901
16,16(11),10301
16,16(12) (related to Commission action),11702
16,16(12) (related to action by the Attorney General),11703
16,16(12) (related to action by private person),11705
16,16(12) (enforcement of money award),11705
16,16(13),10303
16,16a,Rep.
16,17(1),10302
16,17(2) (1st sentence 80th–98th words and 2d sentence),10304
16,"17(2) (less 80th–90th words in 1st sentence, less 2d sentence)",10305
16,17(3) (less 2d sentence and last 42 words of 3d sentence),10306
16,17(3) (2d sentence),10301
16,17(3) (last 42 words of 3d sentence),10321
16,17(4) (1st and 3d sentences),10305
16,17(4) (2d sentence),10303
16,17(5),10322
16,"17(6), (7)",10323
16,17(8),10324
16,17(9)(j),10310
16,17(9) (less (j)),10327
16,17(10),10325
16,17(11),"10305, 10306"
16,17(12),10328
16,17(13),10308
16,17(14)(a),11701
16,17(14)(b),Rep.
16,17(15),10309
16,17 note,10306
16,18(1) (1st and 3d sentences),10301
16,18(1) (2d sentence),10303
16,18(1) (4th sentence),10307
16,18(1) (last sentence),10321
16,18(2),10301
16,19,10307
16,19a(a) (1st and last sentences),10781
16,19a(a) (2d and 3d sentences),10301
16,19a(b),10782
16,19a(c),10781
16,19a(d),Rep.
16,19a(e),10783
16,"19a(f), (g)",10784
16,19a(h)–(j),10785
16,19a(k) (1st sentence),10786
16,19a(k) (less 1st sentence),11901
16,19a(l),11703
16,"20(1), (2)",11145
16,20(3) (less (e)),11142
16,20(3)(e),Rep.
16,20(4),11143
16,20(5),11144
16,"20(6) (2d sentence, 1st cl.)",11144
16,"20(6) (2d sentence, 2d cl.)",11145
16,20(6) (less 2d sentence),11144
16,20(7)(a),11901
16,20(7)(b) (proviso),11144
16,20(7)(b) (less proviso),11909
16,20(7)(c)–(e),11901
16,20(7)(f),11910
16,20(8),11141
16,20(9),11703
16,20(10),10301
16,"20(11) (2d sentence, 1st proviso)",10103
16,"20(11) (less 1st sentence 2d proviso related to released value, 2d sentence less words before 2d proviso)",11707
16,"20(11) (1st sentence 2d proviso related to released value), 2d sentence (less 1st–5th provisos)",10730
16,20(12),11707
16,20a(1)–(10),11301
16,20a(11) (2d and 3d sentences),11709
16,"20a(11) (less 2d, 3d, and 4th sentences)",11301
16,20a(11) (last sentence),11911
16,20a(12) (last sentence),11911
16,20a(12) (less last sentence),11322
16,20b(1),11361
16,"20b(2) (1st–3d sentences, 4th sentence less words between 8th comma and period, 9th sentence)",11362
16,"20b(2) (4th sentence, words between 8th comma and period, 8th comma and period, 8th sentence)",11363
16,20b(2) (5th and 7th sentences),11364
16,20b(2) (less 1st–9th sentences),11365
16,20b(3) (1st and last sentences),11362
16,20b(3) (less 1st and last sentences),11363
16,20b(4),11365
16,20b(5),11361
16,20b(6),11366
16,20b(7),Rep.
16,20b(8),11362
16,20b(9),11367
16,20b(10),10321
16,20b(11),11367
16,20b(12),Rep.
16,20b(13),11361
16,20c,11303
16,21,10311
16,22(1) (1st sentence 1st 26th and 62d–76th words),10721
16,"22(1) (1st sentence 77th–86th words and 2d proviso, 2d–4th sentences)",10722
16,22(1) (1st sentence words between 2d and 4th semicolons),10722
16,22(1) (1st sentence words between 4th and 5th semicolons),10722
16,22(1) (1st sentence 27th–61st words and words between 1st and 2d semicolons),10723
16,22(1) (1st sentence words between 6th semicolon and 1st proviso),10723
16,22(1) (last 2 sentences),10724
16,22(1) (1st sentence words between 5th and 6th semicolons),10103
16,22(1) (1st proviso 1st sentence),Rep.
16,22(2) (less 1st sentence proviso),10721
16,22(2) (1st sentence proviso),Rep.
16,23,11703
16,25,Rep.
16,26(a),20102
16,26(b),20502
16,26(c),20503
16,26(d),20504
16,26(e),20502
16,26(f) (words before last semicolon),20505
16,26(f) (words after last semicolon),20902
16,26(g),501
16,26(h) (1st sentence words before last comma),21302
16,26(h) (1st sentence words after last comma),21304
16,"26(h) (2d, 3d sentences, 4th sentence words before last comma)",21302
16,"26(h) (4th sentence words after last comma, 5th sentence)",21304
16,26(h) (last sentence),21302
16,26a,11504
16,26b,10381–10388
16,26c,11503
16,27,Rep.
16,41(1) (1st sentence),11915
16,41(1) (less 1st sentence),11903
16,41(2) (related to corporate violations),11903
16,41(2) (related to corporate violations),11915
16,41(2) (last sentence),11916
16,41(3),11902
16,42,Rep.
16,43,11703
16,"44, 45","T. 15 §§ 28, 29"
16,46,11913
16,"47, 48",Rep.
16,49,Elim.
16,50 (related to notice),10329
16,50 (related to process),10330
16,51 (related to ownership),11321
16,51 (related to 49:6(11)),10503
16,52,10783
16,53,Elim.
16,54–59,Rep.
16,60,11507
16,61–64,Rep.
16,"65, 65a",10721
16,66,T. 31 § 3726
16,67,Elim.
16,71–79,Rep.
16,80,T. 40 § 316
16,81,80102
16,"82, 83",80103
16,"84, 85",80112
16,"86, 87",80103
16,"88, 89",80110
16,90–92,80111
16,93,80108
16,94,80114
16,95,80107
16,96–99,80110
16,100–102,80113
16,103,80115
16,104,Rep.
16,105,80109
16,106,80111
16,"107, 108",80104
16,109 (1st sentence),80106
16,109 (last sentence),80103
16,110,80104
16,111,80105
16,"112, 113",80106
16,114–116,80107
16,"117, 118",80104
16,"119, 120",80105
16,121,80116
16,122,80101
16,"123, 124",Rep.
16,141,Rep.
16,142,303a
16,143,Rep.
16,151–157,Rep.
16,"171–173a, 174–184",Rep.
16,201,Rep.
16,211–213,T. 43 §§ 1441–1443
16,214,Rep.
16,231,Rep.
16,241–246,"T. 50 §§ 151–154, 156, 157"
16,250–268,Rep.
16,301,Rep.
16,"302(a), (b)(1)",10521
16,302(b) (less (1)),11506
16,302(c),10523
16,303(a)(1),10102
16,303(a)(2),10342
16,303(a)(3),Rep.
16,303(a)(4),10341
16,303(a)(5)–(7),Rep.
16,"303(a)(8), (9)",10102
16,303(a)(10) (proviso),10522
16,303(a)(10) (less proviso),10521
16,303(a)(11),"10521, 10927"
16,"303(a)(12), (13)",10102
16,303(a)(14) (words before 2d comma),10102
16,303(a)(14) (words after 2d comma),10502
16,303(a)(15)–(19),10102
16,"303(a)(20), (21)",Rep.
16,"303(a)(22), (23)",31501
16,303(b),10526
16,303(c) (words between 6th and 7th commas),10521
16,"303(c) (words before ``nor'', less words between 6th and 7th commas)",10921
16,303(c) (less words before ``nor''),10524
16,304(a) (matter preceding (1)),10321
16,304(a)(1) (related to service),11101
16,304(a)(1) (related to accounts),11142
16,"304(a)(1)–(2) (related to qualifications, hours of service, and safety)",31502
16,304(a)(2) (less ``qualifications'' through period),11142
16,304(a)(3) (1st sentence),31502
16,"304(a)(3) (last sentence) (related to ``Secs. 304(c), 305, 320, 321, 322(a), (b), (d), (f), (g)'')","502–507, 522, 523, 525, 526"
16,304(a)(3) (last sentence) (related to ``Sec. 305(d) (related to liability)''),525
16,304(a)(3) (last sentence) (related to ``Sec. 324''),31504
16,"304(a)(3a) (last sentence) (related to ``Secs. 304(c), 305, 320, 321, 322(a), (b), (d), (f), (g)'')","502–507, 522, 523, 525, 526"
16,304(a)(3a) (1st sentence),31502
16,304(a)(3a) (last sentence) (related to ``Sec. 305(d) (related to liability)''),525
16,304(a)(3a) (last sentence) (related to ``Sec. 324''),31504
16,304(a)(4),11142
16,304(a)(4a),10525
16,304(a)(5),31503
16,304(a)(6),10321
16,304(a)(7) (words after semicolon),10311
16,304(a)(7) (less words after semicolon),10321
16,304(b),11102
16,304(c),11701
16,304(d) (related to administration matters),10303
16,304(d) (related to reports),10310
16,304(d),10311
16,304(e),11107
16,304(f),11101
16,304a(1)–(4),11706
16,"304a(5), (6)",11705
16,304a(7),Rep.
16,304a(8),11706
16,305(a) (1st and 2d sentences),10341
16,305(a) (3d sentence less proviso),10342
16,305(a) (3d sentence proviso),10344
16,305(a) (less 1st–3d sentences),10343
16,"305(b) (2d sentence, 1st 12 words)",10344
16,"305(b) (1st, 3d, 5th, and 12th sentences)",10342
16,305(b) (2d sentence 13th–37th words),10341
16,305(b) (4th and 6th sentences),10342
16,305(b) (7th–9th sentences),10343
16,305(b) (10th sentence),10342
16,305(b) (11th sentence),10344
16,305(b) (less 1st–12th sentences),10342
16,305(c) (related to the Commission),10307
16,305(c) (related to joint boards),10344
16,305(d) (related to Commission and employee board subpena power),10321
16,305(d) (related to joint boards),10344
16,305(d) (related to liability),11913
16,305(e),10328
16,305(f) (4th sentence),10344
16,305(f) (less 4th sentence),11502
16,305(g) (proviso),Rep.
16,305(g) (less proviso),"11705, 11706"
16,305(h),"10301–10306, 10308, 10309, 10321–10325, 10328"
16,305(i) (related to members of Commission),10301
16,305(i) (related to joint board),10344
16,305(i) (related to examiner),10306
16,305(j),10301
16,305a,10344 note
16,306(a)(1) (word before proviso),10921
16,306(a)(1) (words after colon),Rep.
16,306(a)(2),10932
16,306(a)(3)–(5),Rep.
16,306(a)(6),10931
16,306(a)(7),10932
16,"306(b), 307",10922
16,"308(a), (b)",10922
16,"308(c), (d)",10932
16,309(a)(1) (words before 1st proviso),10921
16,309(a)(1) (words between 1st and last colons),Rep.
16,309(a)(1) (last proviso),10526
16,309(a)(2),10932
16,309(a)(3)–(5),Rep.
16,309(b) (last proviso),10932
16,309(b) (less last proviso),10923
16,310,10930
16,310a(a),10928
16,310a(b),11349
16,310a(c),10928
16,310a(c),11349
16,311(a) (words before 1st proviso),10921
16,311(a) (words after 1st colon),10924
16,"311(b), (c) (words before 2d comma)",10924
16,311(c) (words after 2d comma),10927
16,311(d),11144
16,312(a),10925
16,312(b),10926
16,312(c),Rep.
16,313,11304
16,314 (related to securities),11302
16,314 (related to penalties),11911
16,315,10927
16,316 (related to standards),10701
16,"316(a) (1st–24th, 45th–59th words)",10703
16,316(a) (60th–143d words),10702
16,316(a) (25th–44th words),11101
16,316(b) (related to standards),10701
16,316(b) (16th–33d words),11101
16,316(b) (less 16th–33d words),10702
16,316(c) (less 2d sentence),10703
16,316(c) (2d sentence),10702
16,316(d) (1st sentence),10701
16,316(d) (less 1st sentence),10741
16,316(e) (2d sentence 2d cl.),10705
16,316(e) (2d sentence less 2d cl. and less proviso),10704
16,316(e) (proviso),10521
16,316(e) (less 2d sentence),11701
16,316(f),10705
16,316(g) (less proviso),10708
16,316(g) (proviso),Rep.
16,316(h),10701
16,316(i),10704
16,316(j),10103
16,317(a),10762
16,317(b) (proviso),"10103, 10721–10724"
16,317(b) (less proviso),10761
16,317(c),10762
16,317(d),10761
16,318(a) (1st sentence related to standards),10701
16,"318(a) (1st and 4th sentences, and 7th sentence proviso related to relief)",10702
16,"318(a) (2d, 5th, and 6th sentences, and 7th sentence proviso related to general requirements)",10762
16,"318(a) (3d sentence, 7th sentence less proviso, and 7th sentence proviso related to relief)",10761
16,318(b),10704
16,318(c) (proviso),Rep.
16,318(c) (less proviso),10708
16,319,"10730, 11707"
16,320(a) (1st and 2d sentences),11145
16,320(a) (less 1st and 2d sentences),10764
16,320(b),11145
16,320(c),11143
16,320(d),11144
16,320(e),11141
16,320(f),504
16,320(g),11144
16,321(a),10329
16,321(b),10324
16,321(c),10330
16,321(d) (related to orders),10324
16,321(d) (related to notice),10329
16,321(d) (related to process),10330
16,322(a),11914
16,322(b)(1),11702
16,322(b) (less (1)),11708
16,322(c) (related to rate violations),11904
16,322(c) (related to evasion of regulation),11906
16,322(d)–(f),11910
16,322(g),11909
16,322(h),11901
16,323 (1st sentence),10743
16,323 (less 1st sentence),10744
16,324,11106
16,324a,10747
16,325,31503
16,325a,11504
16,"326, 327",Rep.
16,401–403,Rep.
16,421–422a,Rep.
16,422b,Elim.
16,423–427,Rep.
16,451–460,Rep.
16,461,Elim.
16,481–496,Rep.
16,521–524,Rep.
16,551–560,Rep.
16,"581, 582",Rep.
16,601–603,Rep.
16,621–623,Rep.
16,641–649,Rep.
16,671–685,Rep.
16,701–705,Rep.
16,711–722,Rep.
16,751–758,Rep.
16,781,80302
16,782,80303
16,783 (1st sentence),80304
16,783 (last sentence),80303
16,784 (proviso),80304
16,784 (less proviso),80306
16,785,80305
16,786,80306
16,787(a)–(c),80301
16,787(d)–(g),80302
16,"788, 789",80304
16,901,Rep.
16,902(a),10102
16,902(b),Rep.
16,"902(c), (d) (less exception)",10102
16,902(d) (words after 1st comma),10502
16,902(e) (1st and 2d sentences),10102
16,902(e) (3d–5th sentences),10544
16,902(f)–(h),10102
16,902(i),10541
16,902(j)–(m),10102
16,903(a),10541
16,903(b)–(d),10542
16,903(e)(1),10544
16,903(e)(2) (last sentence),Rep.
16,903(e)(2) (less last sentence),10544
16,903(e)(3),10544
16,903(f),10543
16,"903(g), (h)",10544
16,903(i),10721
16,"903(j), (k)",10541
16,903(l),10929
16,904(a),10321
16,904(b) (words after last semicolon),10311
16,904(b) (less words after last semicolon),10321
16,904(c),11102
16,904(d),11108
16,904(e),11701
16,905(a) (1st sentence related to standards and 2d sentence),10701
16,905(a) (1st sentence 1st cl.),11101
16,905(a) (less 1st sentence 1st cl. and last sentence),10702
16,905(b) (4th sentence),"10701, 10702"
16,905(b) (less 4th sentence),10703
16,905(c),10741
16,"905(d) (1st sentence 2d cl., 2d sentence related to facilities)",10701
16,"905(d) (less 1st sentence 2d cl., 2d sentence related to standards)",10742
16,"906(a), (b)",10762
16,906(c) (proviso),"10103, 10721–10724"
16,906(c) (less proviso),10761
16,906(d) (1st sentence),10761
16,906(d) (less 1st sentence),10762
16,906(e) (1st sentence related to standards),10701
16,906(e) (1st sentence and 7th sentence proviso related to relief),10702
16,"906(e) (2d, 4th, 5th, and 6th sentences, and 7th sentence provision, related to general requirements)",10762
16,"906(e) (3d sentence, and 7th sentence less proviso, and 7th sentence proviso related to relief)",10761
16,907(a),11701
16,907(b),10704
16,907(c),10701
16,"907(d), (e)",10705
16,907(f),10704
16,907(g) (proviso),Rep.
16,907(g) (less proviso),10708
16,907(h),10704
16,907(i) (proviso),Rep.
16,907(i) (less proviso),10708
16,"908(a)–(e), (f)(4)",11705
16,908(f) (less (4)),11706
16,908(g),11705
16,909(a) (words before 1st proviso),10921
16,909(a) (words after 1st colon),Rep.
16,909(b)–(e),10922
16,909(f) (words before 1st proviso),10921
16,909(f) (words after 1st colon),Rep.
16,909(g),10923
16,910,10930
16,911(a),10928
16,911(b),11349
16,912,10926
16,912a,10925
16,913(a),11145
16,913(b),10764
16,913(c),11142
16,913(d),11143
16,913(e)–(g),11144
16,913 (less (a)–(g)),11141
16,914,10747
16,915(a),10329
16,915(b),11701
16,"915(c), (d)",10324
16,915(e),11914
16,916(a),"10301–10306, 10308, 10309, 10321–10325, 10328, 11703, 11913"
16,916(b) (related to Commission action),11702
16,916(b) (related to action by the Attorney General),11703
16,916(b) (related to action by private person),11705
16,916(c),10310
16,916(d),10303
16,917(a),11914
16,"917(b), (c)",11904
16,917(d),11909
16,917(e),11910
16,917(f) (1st and 2d sentences),11910
16,917 (less (a)–(e) and (f) (1st and 2d sentences)),11910
16,918 (1st sentence),10743
16,918 (less 1st sentence),10744
16,919,10301
16,920–922,Rep.
16,922a,11303
16,922b,11504
16,923,Rep.
16,1001,Rep.
16,1002(a)(2),Rep.
16,"1002(a)(1), (3), (4), (5), (8)",10102
16,"1002(a)(6), (7)",10561
16,"1002(b), (c)",10562
16,1003(a),10321
16,1003(b),11101
16,"1003(c), (d)",10927
16,1003(e) (words after last semicolon),10311
16,1003(e) (less words after last semicolon),10321
16,1003(f),11701
16,1004(a) (1st cl.),11101
16,1004(a) (related to standards),10701
16,1004(a) (related to carrier authority),10702
16,"1004(b), (c)",10741
16,1004(d),10766
16,"1005(a), (b)",10762
16,1005(c) (proviso),"10103, 10721–10724"
16,1005(c) (less proviso),10761
16,1005(d),10762
16,1005(e),10761
16,1006(a),11701
16,1006(b),10704
16,1006(c),10701
16,1006(d),10704
16,1006(e) (proviso),Rep.
16,1006(e) (less proviso),10708
16,1006(f) (2d and 3d sentences),10502
16,1006(f) (less 2d last sentences),11502
16,1006(f) (4th and last sentences),11501
16,"1006a(5), (6)",11705
16,"1006a (less (5), (6), (7))",11706
16,1006a(7),Rep.
16,"1007, 1008",10725
16,1009,10766
16,1010(a)(1) (words before semicolon),10921
16,1010(a) (less words before semicolon in par. (1)),Rep.
16,1010(b),10923
16,"1010(c) (less 2d sentence, words before semicolon)",10923
16,"1010(c) (2d sentence, words before semicolon)",10930
16,"1010(d), (e)",10923
16,1010(f),10925
16,1010(g),10926
16,1010(h),10930
16,1010(i) (1st sentence),10933
16,1010(i) (less 1st sentence and 2d sentence words before semicolon),11908
16,1010(i) (related to Commission action),11702
16,1010(i) (related to enforcement by the United States),11703
